Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,AvgDaysBetweenPurchases,UniqueProducts,ZeroPriceCount,CancelledTransactions,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,RegMonth,RegDay,RegWeekday,IP_FirstOctet,RFMSegment_Dormants,RFMSegment_Fidèles,RFMSegment_Potentiels,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_Unknown,AccountStatus_Pending,AccountStatus_Suspended,Region_Autre,Region_Europe continentale,Region_UK,Country_TargetEnc,AvgBasketValue,TenureRecencyRatio,CancelPerFreq,SupportBurden,ProdBreadthPerTrans,HighCancelFlag,RegYearsActive,Churn
99,5,2158.3700000000003,19.44477477477478,22.178149805888875,104.0,1148,10.342342342342342,273,373,6,11,2,2.4727272727272727,80,0,0,0.0,75.0,6.0,4.0,6,4,1,4,2,8,31,1,24,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.3324050632911392,431.6740000000001,0.3613138686131387,0.0,0.021897810218978103,13.333333333333334,0,1,1
2,169,40340.78,5.053335838657146,9.97603541966394,349.5,22865,2.864211449329826,371,373,2,12,11,0.0384615384615384,1331,0,136,0.0170362019290993,,1.0,5.0,0,4,2,1,1,11,16,1,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,238.70284023668637,0.005376344086021506,0.8,0.002688172043010753,7.829411764705882,0,1,0
31,13,6229.48,15.932173913043478,17.09982888294754,126.0,4020,10.281329923273658,342,373,2,14,12,0.8589743589743589,226,0,52,0.1329923273657289,43.0,4.0,5.0,3,4,3,2,2,3,11,3,106,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.2631578947368421,479.1907692307692,0.09037900874635568,3.7142857142857144,0.011661807580174927,16.142857142857142,1,1,0
4,16,2611.58,5.192007952286282,6.33036259479739,45.760000000000005,1639,3.2584493041749503,369,373,3,12,10,0.7250996015936255,299,0,3,0.0059642147117296,70.0,1.0,5.0,6,4,2,1,1,11,14,6,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,163.22375,0.010810810810810811,0.17647058823529413,0.002702702702702703,17.58823529411765,0,1,0
373,1,101.55,12.69375,2.691579130229264,15.9,71,8.875,0,373,2,14,12,0.0,8,0,0,0.0,19.0,2.0,3.0,1,2,3,4,2,12,27,0,56,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,101.55,373.0,0.0,2.0,4.0,0,1,1
80,6,1764.3600000000004,38.35565217391305,34.974554347231354,129.38,999,21.717391304347824,293,373,2,14,3,6.488888888888889,24,0,2,0.0434782608695652,,1.0,1.0,0,3,3,3,3,11,30,1,134,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,294.06000000000006,0.272108843537415,0.2857142857142857,0.003401360544217687,3.4285714285714284,0,1,0
267,13,7741.47,45.53805882352941,49.04616622788497,272.0,3943,23.194117647058825,106,373,3,15,1,0.5976331360946746,99,0,11,0.0647058823529411,,4.0,1.0,0,4,3,4,3,8,21,5,24,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,595.4976923076923,2.4953271028037385,0.7857142857142857,0.037383177570093455,7.071428571428571,0,1,1
4,50,16389.74,22.118407557354928,16.654215419661274,178.20000000000002,9454,12.758434547908232,369,373,2,13,11,0.4743243243243243,233,0,21,0.0283400809716599,64.0,0.0,2.0,5,4,2,1,2,11,27,5,252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,327.7948,0.010810810810810811,0.4117647058823529,0.0,4.568627450980392,0,1,0
2,41,5656.75,18.48611111111111,13.850907820424943,163.2,2581,8.434640522875817,371,373,3,10,12,1.147540983606557,184,0,4,0.0130718954248366,77.0,1.0,1.0,6,4,1,1,2,11,19,4,36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,137.96951219512195,0.005376344086021506,0.09523809523809523,0.002688172043010753,4.380952380952381,0,1,0
22,2,287.59000000000003,11.5036,9.749326421177344,30.6,239,9.56,351,373,4,10,11,14.625,25,0,0,0.0,24.0,2.0,4.0,1,2,1,1,2,7,9,4,191,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,143.79500000000002,0.0625,0.0,0.005681818181818182,8.333333333333334,0,1,0
80,19,2781.5,13.05868544600939,14.25893189652838,75.0,2094,9.830985915492958,292,373,1,13,6,1.3349056603773586,72,0,4,0.0187793427230046,61.0,0.0,5.0,5,4,2,3,2,12,31,3,158,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,146.39473684210526,0.27303754266211605,0.2,0.0,3.6,0,2,0
86,3,243.69000000000003,27.07666666666667,23.92909108177743,50.400000000000006,143,15.88888888888889,287,373,2,15,12,35.875,9,0,1,0.1111111111111111,,1.0,3.0,0,2,3,3,3,5,10,0,239,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.3324050632911392,81.23,0.2986111111111111,0.25,0.003472222222222222,2.25,0,1,0
373,1,357.94999999999993,5.342537313432834,5.06367256328172,29.95,155,2.313432835820896,0,373,2,15,12,0.0,64,0,0,0.0,,0.0,5.0,0,2,3,4,1,8,18,2,246,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,357.94999999999993,373.0,0.0,0.0,32.0,0,1,1
312,2,538.8100000000001,28.35842105263158,30.674277726379927,122.04,159,8.368421052631579,61,373,1,9,2,3.388888888888889,16,0,0,0.0,64.0,2.0,5.0,5,3,1,4,2,9,17,4,189,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,269.40500000000003,5.032258064516129,0.0,0.03225806451612903,5.333333333333333,0,1,1
4,9,2070.9700000000003,15.5712030075188,8.063297791169678,51.0,1626,12.225563909774436,368,373,0,13,12,2.765151515151515,117,0,3,0.0225563909774436,52.0,2.0,4.0,4,4,2,1,2,12,9,3,27,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,230.1077777777778,0.01084010840108401,0.3,0.005420054200542005,11.7,0,1,0
3,4,1388.81,30.86244444444444,22.47097250348825,70.8,477,10.6,370,373,2,15,12,8.386363636363637,36,0,0,0.0,31.0,3.0,5.0,2,3,3,1,2,2,6,5,232,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,347.2025,0.008086253369272238,0.0,0.008086253369272238,7.2,0,1,0
61,3,357.77,39.75222222222222,28.00574127646766,90.0,235,26.11111111111111,312,373,2,15,12,39.0,8,0,0,0.0,,2.0,5.0,0,2,3,3,3,12,20,0,80,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,119.25666666666666,0.19488817891373802,0.0,0.006389776357827476,2.0,0,1,0
1,41,25748.35,117.57237442922376,185.71522702617065,1383.12,12804,58.465753424657535,372,373,3,10,12,1.6330275229357798,40,0,22,0.1004566210045662,53.0,0.0,4.0,4,4,1,1,3,12,25,4,245,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,628.0085365853658,0.002680965147453083,0.5238095238095238,0.0,0.9523809523809523,0,2,0
30,16,4748.45,18.40484496124031,20.305655481377563,250.0,1767,6.848837209302325,342,373,2,12,6,1.303501945525292,186,0,2,0.0077519379844961,67.0,1.0,4.0,6,4,2,1,2,12,14,1,102,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,296.778125,0.08746355685131195,0.11764705882352941,0.0029154518950437317,10.941176470588236,0,1,0
144,11,1407.2900000000002,13.663009708737864,21.216575920586774,130.0,1157,11.233009708737864,229,373,1,10,4,2.215686274509804,83,0,6,0.058252427184466,,1.0,1.0,0,3,1,4,2,12,17,4,22,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3324050632911392,127.93545454545456,0.6260869565217392,0.5,0.004347826086956522,6.916666666666667,0,1,1
79,8,452.63000000000005,12.233243243243244,19.663950385025505,50.400000000000006,176,4.756756756756757,294,373,3,10,9,8.055555555555555,18,0,8,0.2162162162162162,,4.0,5.0,0,2,1,3,1,11,11,3,239,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,56.57875000000001,0.2677966101694915,0.8888888888888888,0.013559322033898305,2.0,1,1,0
12,20,7276.9,44.37134146341463,40.77111211955727,272.0,2488,15.170731707317072,361,373,2,10,9,2.147239263803681,66,0,0,0.0,19.0,0.0,,1,4,1,1,3,7,28,2,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,363.84499999999997,0.03314917127071823,0.0,0.0,3.142857142857143,0,1,0
373,1,311.81,14.17318181818182,5.99713533706571,25.200000000000003,313,14.227272727272728,0,373,2,16,12,0.0,22,0,0,0.0,79.0,2.0,,6,2,3,4,2,12,10,3,182,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,311.81,373.0,0.0,2.0,11.0,0,2,1
28,13,2655.2200000000003,17.241688311688314,11.515352968698732,63.75,1482,9.623376623376624,345,373,0,17,11,2.2222222222222223,111,0,11,0.0714285714285714,,0.0,2.0,0,4,3,1,2,3,15,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,204.24769230769232,0.08092485549132948,0.7857142857142857,0.0,7.928571428571429,0,1,0
373,1,205.86,14.704285714285714,4.704480212088693,23.4,74,5.285714285714286,0,373,2,16,12,0.0,14,0,0,0.0,71.0,1.0,4.0,6,2,3,4,2,10,26,1,218,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,205.86,373.0,0.0,1.0,7.0,0,1,1
1,128,11713.85,4.210585909417685,7.45829292703506,139.29999999999998,5978,2.1488138030194106,372,373,2,12,12,0.1172240201366415,832,0,82,0.0294751976994967,,1.0,5.0,0,4,2,1,1,11,24,2,147,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,91.514453125,0.002680965147453083,0.6356589147286822,0.002680965147453083,6.449612403100775,0,1,0
128,2,180.85,18.085,3.396898094831028,22.5,61,6.1,244,373,2,13,8,27.11111111111111,10,0,0,0.0,,2.0,1.0,0,2,2,4,2,9,2,3,153,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,90.425,0.5224489795918368,0.0,0.00816326530612245,3.3333333333333335,0,1,1
218,12,2247.51,15.716853146853149,5.708313731863454,35.400000000000006,1324,9.258741258741258,155,373,3,9,12,1.0633802816901408,132,0,0,0.0,,3.0,5.0,0,4,1,4,2,5,10,0,194,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.3324050632911392,187.29250000000002,1.3974358974358974,0.0,0.019230769230769232,10.153846153846153,0,1,1
10,20,6703.300000000001,51.56384615384616,73.19332074818502,244.08,2640,20.307692307692307,362,373,2,14,11,2.736434108527132,78,0,4,0.0307692307692307,,1.0,2.0,0,4,3,1,3,12,21,1,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,335.1650000000001,0.027548209366391185,0.19047619047619047,0.0027548209366391185,3.7142857142857144,0,1,0
373,1,102.79,3.671071428571429,2.630702397805595,12.75,71,2.5357142857142856,0,373,2,17,12,0.0,28,0,0,0.0,,2.0,3.0,0,2,3,4,1,12,24,4,155,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,102.79,373.0,0.0,2.0,14.0,0,1,1
9,18,8689.39,53.971366459627326,91.07089621894096,612.0,2194,13.627329192546584,364,373,4,10,11,2.23125,98,0,6,0.0372670807453416,35.0,1.0,2.0,3,4,1,1,2,12,15,2,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,482.7438888888889,0.024657534246575342,0.3157894736842105,0.0027397260273972603,5.157894736842105,0,1,0
1,15,6423.599999999999,81.31139240506329,83.39076401134197,406.8,1665,21.075949367088608,372,373,3,9,12,4.6923076923076925,42,0,1,0.0126582278481012,43.0,0.0,4.0,3,4,1,1,3,4,26,0,77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,428.23999999999995,0.002680965147453083,0.0625,0.0,2.625,0,1,0
12,6,1400.34,23.734576271186445,16.43983988952509,93.6,841,14.254237288135592,361,373,0,8,12,6.189655172413793,35,0,0,0.0,,2.0,5.0,0,3,1,1,2,2,16,1,211,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,233.39,0.03314917127071823,0.0,0.0055248618784530384,5.0,0,1,0
281,8,1053.94,9.758703703703704,7.592635277256777,35.400000000000006,555,5.138888888888889,91,373,2,12,1,0.8411214953271028,89,0,3,0.0277777777777777,,5.0,4.0,0,3,2,4,2,2,11,3,242,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,131.7425,3.0543478260869565,0.3333333333333333,0.05434782608695652,9.88888888888889,0,1,1
8,17,4063.1,18.72396313364056,10.744982892913557,71.4,2061,9.497695852534562,365,373,2,12,12,1.6574074074074074,117,0,3,0.0138248847926267,27.0,3.0,,2,4,2,1,2,10,29,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,239.00588235294117,0.02185792349726776,0.16666666666666666,0.00819672131147541,6.5,0,1,0
373,1,303.97,16.88722222222222,2.5746383082484914,19.9,93,5.166666666666667,0,373,3,9,12,0.0,18,0,0,0.0,79.0,2.0,5.0,6,2,1,4,2,12,24,4,20,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,303.97,373.0,0.0,2.0,9.0,0,1,1
373,1,38.1,12.7,4.330127018922195,17.700000000000003,30,10.0,0,373,3,9,12,0.0,3,0,0,0.0,53.0,3.0,,4,1,1,4,2,10,23,5,134,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,38.1,373.0,0.0,3.0,1.5,0,1,1
40,8,2628.93,6.380898058252427,5.092401755480181,50.400000000000006,1973,4.788834951456311,333,373,0,11,3,0.8004866180048662,236,0,1,0.0024271844660194,,0.0,,0,4,1,2,1,11,19,4,136,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,328.61625,0.11976047904191617,0.1111111111111111,0.0,26.22222222222222,0,1,0
373,1,208.97,12.292352941176471,6.298406077544307,30.0,197,11.588235294117649,0,373,3,9,12,0.0,17,0,0,0.0,,3.0,3.0,0,2,1,4,2,10,24,6,177,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,208.97,373.0,0.0,3.0,8.5,0,1,1
9,7,1290.0099999999998,37.94147058823529,44.22038095393605,183.6,377,11.088235294117649,364,373,3,11,12,10.969696969696969,22,0,2,0.0588235294117647,65.0,0.0,5.0,6,3,1,1,2,6,9,2,149,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,184.2871428571428,0.024657534246575342,0.25,0.0,2.75,0,1,0
373,1,244.08,244.08,0.0,244.08,72,72.0,0,373,3,10,12,,1,0,0,0.0,32.0,2.0,,2,2,1,4,3,1,2,5,71,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,244.08,373.0,0.0,2.0,0.5,0,1,1
22,7,4912.409999999999,104.51936170212764,100.2015244265765,356.40000000000003,2307,49.08510638297872,350,373,1,9,12,7.543478260869565,24,0,2,0.0425531914893617,25.0,,5.0,2,4,1,1,3,5,11,1,221,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0.3324050632911392,701.772857142857,0.06267806267806268,0.25,,3.0,0,1,0
3,27,8574.11,31.99294776119403,25.38744606828186,162.72,6613,24.67537313432836,369,373,3,14,12,1.3408239700374531,88,0,16,0.0597014925373134,31.0,2.0,2.0,2,4,3,1,3,9,13,0,122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,317.5596296296296,0.008108108108108109,0.5714285714285714,0.005405405405405406,3.142857142857143,0,1,0
2,15,4690.31,35.00231343283582,34.41482256094053,237.6,3850,28.73134328358209,371,373,1,10,12,2.7518796992481205,95,0,0,0.0,40.0,2.0,1.0,3,4,1,1,3,9,16,3,223,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,312.68733333333336,0.005376344086021506,0.0,0.005376344086021506,5.9375,0,1,0
373,1,350.05999999999995,35.00599999999999,27.228325202504344,102.0,298,29.8,0,373,3,10,12,0.0,10,0,0,0.0,77.0,5.0,5.0,6,2,1,4,3,11,23,1,124,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,350.05999999999995,373.0,0.0,5.0,5.0,0,1,1
2,49,18740.92,35.29363465160075,74.53314066081197,876.0,7965,15.0,370,373,3,9,12,0.6641509433962264,152,0,71,0.1337099811676083,74.0,1.0,4.0,6,4,1,1,3,6,12,4,220,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.2631578947368421,382.46775510204077,0.005390835579514825,1.42,0.0026954177897574125,3.04,1,2,0
11,17,6745.360000000001,16.29314009661836,10.112820467885134,71.4,4978,12.02415458937198,361,373,4,10,1,0.8547215496368039,230,0,4,0.0096618357487922,79.0,3.0,2.0,6,4,1,1,2,6,21,0,167,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,396.7858823529412,0.03038674033149171,0.2222222222222222,0.008287292817679558,12.777777777777779,0,1,0
12,23,5845.4400000000005,18.61605095541401,26.89281649889802,250.0,3839,12.226114649681527,360,373,4,10,5,1.1277955271565496,223,0,10,0.0318471337579617,57.0,0.0,4.0,5,4,1,1,2,1,29,4,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,254.1495652173913,0.0332409972299169,0.4166666666666667,0.0,9.291666666666666,0,1,0
8,8,2423.07,17.68664233576642,11.336565531718998,54.08,1323,9.656934306569344,364,373,1,13,3,2.647058823529412,111,0,2,0.0145985401459854,,0.0,4.0,0,4,2,1,2,2,8,0,58,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,302.88375,0.021917808219178082,0.2222222222222222,0.0,12.333333333333334,0,1,0
190,8,958.9,17.123214285714287,15.265406418333026,76.5,232,4.142857142857143,182,373,3,10,5,3.272727272727273,40,0,8,0.1428571428571428,33.0,2.0,3.0,2,3,1,4,1,9,26,6,175,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,119.8625,1.0382513661202186,0.8888888888888888,0.01092896174863388,4.444444444444445,1,1,1
9,10,3172.04,16.607539267015706,8.2241361547503,62.400000000000006,1933,10.12041884816754,364,373,4,11,11,1.894736842105263,124,0,5,0.0261780104712041,62.0,4.0,1.0,5,4,1,1,2,9,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,317.204,0.024657534246575342,0.45454545454545453,0.010958904109589041,11.272727272727273,0,1,0
11,10,1414.99,14.438673469387757,14.14226535446836,75.0,659,6.724489795918367,361,373,1,11,12,3.680412371134021,73,0,2,0.0204081632653061,,0.0,4.0,0,3,1,1,2,1,10,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,141.499,0.03038674033149171,0.18181818181818182,0.0,6.636363636363637,0,1,0
12,22,4161.14,8.778776371308018,12.23376686783441,102.0,3810,8.037974683544304,361,373,3,11,12,0.7441860465116279,285,0,2,0.0042194092827004,64.0,0.0,2.0,5,4,1,1,2,10,7,3,100,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,189.14272727272729,0.03314917127071823,0.08695652173913043,0.0,12.391304347826088,0,1,0
24,16,4389.81,23.728702702702705,17.656599500372906,179.0,2124,11.48108108108108,348,373,3,14,8,1.8695652173913044,137,0,2,0.0108108108108108,,1.0,1.0,0,4,3,1,2,6,19,5,108,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,274.363125,0.06876790830945559,0.11764705882352941,0.0028653295128939827,8.058823529411764,0,1,0
373,1,106.2,106.2,0.0,106.2,36,36.0,0,373,3,11,12,,1,0,0,0.0,41.0,2.0,2.0,3,2,1,4,3,2,11,3,81,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0.3324050632911392,106.2,373.0,0.0,2.0,0.5,0,1,1
212,2,1522.75,16.733516483516482,4.739304537265726,31.6,855,9.395604395604396,160,373,3,11,12,1.7777777777777777,88,0,0,0.0,43.0,2.0,4.0,3,3,1,4,2,9,15,2,66,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,761.375,1.3167701863354038,0.0,0.012422360248447204,29.333333333333332,0,1,1
29,3,1567.4799999999998,18.66047619047619,7.041915625319937,39.6,710,8.452380952380953,343,373,1,8,10,4.120481927710843,70,0,0,0.0,42.0,0.0,1.0,3,3,1,1,2,4,3,5,227,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,522.4933333333332,0.08430232558139535,0.0,0.0,17.5,0,1,0
10,13,4592.47,15.781683848797252,19.46556603204694,146.25,2125,7.302405498281787,362,373,3,13,11,1.2379310344827583,135,0,5,0.0171821305841924,77.0,1.0,5.0,6,4,2,1,2,11,17,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,353.2669230769231,0.027548209366391185,0.35714285714285715,0.0027548209366391185,9.642857142857142,0,1,0
291,3,-95.92999999999998,-3.0945161290322574,91.14179435870642,102.0,-303,-9.774193548387096,81,373,1,11,2,2.7,31,0,6,0.1935483870967742,,3.0,4.0,0,1,1,4,1,6,25,4,229,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,-31.97666666666666,3.548780487804878,1.5,0.036585365853658534,7.75,1,1,1
100,8,1780.7699999999998,22.830384615384613,13.044509462715611,62.5,861,11.038461538461538,272,373,2,13,12,3.493506493506493,62,0,1,0.0128205128205128,77.0,2.0,4.0,6,3,2,4,2,12,19,6,141,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,222.59624999999997,0.3663003663003663,0.1111111111111111,0.007326007326007326,6.888888888888889,0,1,1
4,10,2000.86,24.70197530864197,12.442561976915474,63.6,1232,15.209876543209877,368,373,4,10,9,4.55,50,0,0,0.0,62.0,4.0,3.0,5,4,1,1,3,6,10,3,161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,200.08599999999998,0.01084010840108401,0.0,0.01084010840108401,4.545454545454546,0,1,0
175,2,340.93,20.05470588235294,10.9132030802413,47.7,139,8.176470588235293,197,373,4,15,6,12.3125,17,0,0,0.0,58.0,1.0,2.0,5,2,3,4,2,12,5,6,13,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0.3324050632911392,170.465,0.8838383838383839,0.0,0.005050505050505051,5.666666666666667,0,1,1
5,20,6135.38,30.22354679802956,32.21740325517348,252.0,5374,26.47290640394089,368,373,2,12,9,1.7722772277227723,86,0,1,0.0049261083743842,46.0,3.0,5.0,4,4,2,1,3,4,12,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,306.769,0.013550135501355014,0.047619047619047616,0.008130081300813009,4.095238095238095,0,1,0
373,1,127.08,6.051428571428572,4.855696948651435,20.8,122,5.809523809523809,0,373,3,12,12,0.0,21,0,0,0.0,,1.0,1.0,0,2,2,4,2,10,22,4,74,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,127.08,373.0,0.0,1.0,10.5,0,1,1
373,1,207.5,23.05555555555556,21.5289840163854,79.95,54,6.0,0,373,3,12,12,0.0,9,0,0,0.0,,3.0,,0,2,2,4,2,10,27,2,30,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,207.5,373.0,0.0,3.0,4.5,0,1,1
26,7,1064.11,8.581532258064517,9.178108989599504,60.0,559,4.508064516129032,346,373,1,12,9,2.796747967479675,88,0,0,0.0,18.0,1.0,4.0,1,3,2,1,1,10,30,5,199,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,152.01571428571427,0.07492795389048991,0.0,0.002881844380403458,11.0,0,1,0
241,2,318.05,18.708823529411767,10.704514749833912,39.6,143,8.411764705882353,131,373,3,12,12,8.1875,16,0,1,0.0588235294117647,42.0,1.0,5.0,3,2,2,4,2,11,9,1,94,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,159.025,1.8257575757575757,0.3333333333333333,0.007575757575757576,5.333333333333333,0,1,1
149,2,363.65,16.529545454545453,5.461284932768397,25.5,93,4.227272727272728,223,373,3,12,12,10.61904761904762,19,0,0,0.0,24.0,1.0,4.0,1,2,2,4,1,3,22,0,252,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,181.825,0.6651785714285714,0.0,0.004464285714285714,6.333333333333333,0,1,1
9,11,3542.51,13.572835249042146,6.099959931115471,33.2,3105,11.89655172413793,363,373,4,16,11,1.3846153846153846,122,0,2,0.0076628352490421,26.0,3.0,2.0,2,4,3,1,2,4,28,2,247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,322.04636363636365,0.024725274725274724,0.16666666666666666,0.008241758241758242,10.166666666666666,0,1,0
19,19,4788.77,27.208920454545456,20.61559934957525,98.1,2967,16.857954545454547,353,373,0,12,3,1.9657142857142853,46,0,3,0.0170454545454545,,2.0,1.0,0,4,2,1,3,10,18,0,166,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,252.0405263157895,0.05367231638418079,0.15,0.005649717514124294,2.3,0,1,0
22,7,1147.37,15.298266666666668,8.47856651788486,34.68,745,9.933333333333334,350,373,3,12,8,4.702702702702703,68,0,4,0.0533333333333333,18.0,2.0,5.0,1,3,2,1,2,4,6,1,182,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,163.91,0.06267806267806268,0.5,0.005698005698005698,8.5,0,1,0
